SOC;mAh_Charge1;mAh_Discharge1;Avg_Ah1;Charge1;Discharge1;Avg_OCV1;Avg_dOCV1;Delta_OCV1;R0_est1;mAh_Charge2;mAh_Discharge2;Avg_Ah2;Charge2;Discharge2;Avg_OCV2;Avg_dOCV2;Delta_OCV2;R0_est2;mAh_Charge3;mAh_Discharge3;Avg_Ah3;Charge3;Discharge3;Avg_OCV3;Avg_dOCV3;Delta_OCV3;R0_est3;Avg_avg_OCV;Avg_avg_dOCV;Avg_charge_OCV;Avg_discharge_OCV
0.12;1801.70760000003;1810.03936666688;1805.87348333345;3.254800081;3.16775217278957;3.21127612689479;0.000108610016429367;0.0870479082104261;0.0583855224553739;1841.20263333356;1806.41856666653;1823.81060000004;3.250799894;3.173000097;3.2118999955;0.000300049500000288;0.0777997969999999;0.0524307351103823;1845.2202333335;1842.42300000001;1843.82161666676;3.252099991;3.169300079;3.210700035;0.000350118000000066;0.082799912;0.055945712750991;3.21134358885614;0.000316659595237745;3.25256665533333;3.17001744959652
0.121;1816.72183000003;1825.12302805577;1820.9224290279;3.255199909;3.168400049;3.211799979;0.000523852105213329;0.0867998599999997;0.0582191494240444;1856.54598861134;1821.47205472208;1839.00902166671;3.251399994;3.173300028;3.212350011;0.00045001549999979;0.0780999659999999;0.0526330246012835;1860.59706861128;1857.77652500001;1859.18679680565;3.252399921;3.169300079;3.21085;0.000149964999999419;0.0830998419999998;0.056148367527066;3.21168383769077;0.000340248834630685;3.25299994133333;3.17033338533333
0.122;1831.73606000003;1840.20668944466;1835.97137472235;3.25568393943659;3.16858620285529;3.21213507114594;0.000335092145940408;0.0870977365812973;0.0584189437692943;1871.88934388912;1836.52554277764;1854.20744333338;3.251699924;3.173300028;3.212499976;0.000149965000000307;0.0783998960000001;0.0528351530256246;1875.97390388906;1873.13005000001;1874.55197694454;3.25276692420446;3.16960001;3.21118346710223;0.000333467102229257;0.0831669142044582;0.0561936864433978;3.21203867925501;0.000354841564236708;3.25338359588035;3.17049541361843
0.123;1846.75029000004;1855.29035083355;1851.02032041679;3.256099939;3.16869998;3.2123999595;0.000264888354059245;0.0873999589999999;0.0586216529920251;1887.2326991669;1851.57903083319;1869.40586500004;3.252399921;3.173899889;3.213149905;0.000649928999999716;0.078500032;0.0529026365447784;1891.35073916684;1888.48357500001;1889.91715708343;3.253299952;3.16989994;3.211599946;0.000416478897770745;0.0834000119999998;0.0563511844647998;3.2124036332865;0.000364954031494502;3.25393327066667;3.17083326966667
0.124;1861.76452000004;1870.37401222244;1866.06926611124;3.25666032365529;3.16899991;3.21283011682765;0.000430157327647507;0.0876604136552941;0.0587963473808727;1902.57605444468;1866.63251888875;1884.60428666671;3.253000021;3.174200058;3.2136000395;0.00045013450000031;0.0787999630000003;0.0531047656430382;1906.72757444462;1903.83710000001;1905.28233722232;3.25373711831435;3.16989994;3.21181852915717;0.000218583157173491;0.0838371783143463;0.0566465661923413;3.21281442723714;0.00041079395063548;3.25446582098988;3.17103330266667
0.125;1876.77875000004;1885.45767361133;1881.11821180568;3.256999969;3.16923733620594;3.21311865260297;0.000288535775324839;0.0877626327940564;0.0588649086817043;1917.91940972245;1881.6860069443;1899.80270833338;3.25351505804691;3.17475106944509;3.214133063746;0.000533024246002434;0.0787639886018172;0.0530805218247427;1922.1044097224;1919.19062500002;1920.64751736121;3.254499912;3.170200109;3.2123500105;0.000531481342826545;0.084299803;0.056959149468699;3.21325258599033;0.000438158753194084;3.2550049796823;3.17139617155035
0.126;1891.79298000004;1900.54133500022;1896.16715750013;3.2572999;3.16944821006721;3.21337405503361;0.00025540243063471;0.0878516899327866;0.0589246418525529;1933.26276500023;1896.73949499986;1915.00113000005;3.253900051;3.175199986;3.2145500185;0.000416954753997167;0.078700065;0.0530374425165258;1937.48124500018;1934.54415000001;1936.0126975001;3.255199909;3.17051477301227;3.21285734100613;0.000507330506133385;0.0846851359877334;0.0572195087870183;3.21372304003665;0.000470454046317403;3.25546662;3.17172098969316
0.127;1906.80721000004;1915.62499638911;1911.21610319457;3.2579;3.16982984474109;3.21386492237054;0.000490867336937484;0.0880701552589107;0.0590711727970221;1948.60612027801;1911.79298305541;1930.19955166671;3.254499912;3.176100016;3.215299964;0.00074994549999996;0.0783998960000001;0.0528351530256246;1952.85808027796;1949.89767500001;1951.37787763899;3.25572378997982;3.17095209799538;3.2133379439876;0.000480602981466571;0.084771691984435;0.0572779923869567;3.21421548262894;0.000492442592289422;3.25604123399327;3.17229398624549
0.128;1921.82144000004;1930.708657778;1926.26504888902;3.25864388385279;3.170200109;3.21442199642639;0.000557074055850038;0.0884437748527893;0.0593217701477986;1963.94947555579;1926.84647111097;1945.39797333338;3.25519916265445;3.17653410019208;3.21586663142326;0.000566667423263389;0.0786650624623717;0.0530138536531952;1968.23491555574;1965.25120000002;1966.74305777788;3.25632542393483;3.171499968;3.21391269596741;0.000574751979812937;0.0848254559348254;0.0573143192676532;3.21474342947056;0.000527946841620608;3.25672282348069;3.17274472573069
0.129;1936.83567000004;1945.79231916689;1941.31399458346;3.259200096;3.17029591144167;3.21474800372083;0.000326007294438213;0.0889041845583343;0.0596305801095128;1979.29283083357;1941.89995916652;1960.59639500005;3.255800009;3.177299976;3.2165499925;0.000683361076736944;0.0785000330000001;0.0529026372186971;1983.61175083352;1980.60472500001;1982.10823791677;3.256700039;3.172100067;3.214400053;0.000487357032587621;0.0845999719999999;0.0571619657307592;3.21529886975294;0.000555440282378417;3.25723338133333;3.17323198481389
0.13;1951.84990000004;1960.87598055578;1956.36294027791;3.259500027;3.170799971;3.215149999;0.000401995279167622;0.088700056;0.0594936652453716;1994.63618611135;1956.95344722207;1975.79481666671;3.256700039;3.17802520987202;3.21736262443601;0.000812631936009112;0.0786748291279813;0.0530204355914165;1998.9885861113;1995.95825000002;1997.47341805566;3.2572999;3.17265706300413;3.21497848150207;0.000578428502065798;0.0846428369958678;0.0571909284758633;3.21590620542016;0.000607335667228259;3.257833322;3.17382741462538
0.131;1966.86413000004;1975.95964194467;1971.41188597236;3.260099888;3.17145561368389;3.21577775084194;0.000627751841943081;0.0886442743161138;0.0594562508740892;2009.97954138913;1972.00693527763;1990.99323833338;3.2572999;3.178900003;3.2180999515;0.000737327063990989;0.0783998970000002;0.0528351536995433;2014.36542138908;2011.31177500001;2012.83859819455;3.25782729445725;3.17308843917659;3.21545786681692;0.000479385314852365;0.0847388552806563;0.0572558054938439;3.21653329464502;0.000627089224856547;3.25840902748575;3.17448135195349
0.132;1981.87836000004;1991.04330333356;1986.4608316668;3.260699987;3.17185359323125;3.21627679011563;0.000499039273681667;0.0888463937687498;0.0595918181735586;2025.32289666691;1987.06042333318;2006.19166000005;3.257600069;3.179800034;3.2187000515;0.00060009999999977;0.0778000350000001;0.052430895503024;2029.74225666686;2026.66530000001;2028.20377833343;3.2583782043266;3.174200058;3.2162891311633;0.000831264346383698;0.0841781463266043;0.0568769492689689;3.21718134565165;0.000648051006629569;3.2588927534422;3.17528456174375
0.133;1996.89259000004;2006.12696472245;2001.50977736125;3.261399984;3.172399998;3.216899991;0.000623200884374953;0.0889999860000001;0.0596948368772931;2040.66625194469;2002.11391138874;2021.39008166672;3.258599997;3.180799961;3.219699979;0.000999927500000108;0.0778000360000002;0.0524308961769427;2045.11909194463;2042.01882500002;2043.56895847232;3.25897093210304;3.174900055;3.21693549355152;0.000646362388216914;0.0840708771030378;0.0568044702889349;3.21787667740304;0.000695331751388917;3.25965697103435;3.176033338
0.134;2011.90682000004;2021.21062611135;2016.55872305569;3.26218152547121;3.173300028;3.21774077673561;0.000840785735606531;0.0888814974712133;0.059615363231109;2056.00960722247;2017.16739944429;2036.58850333338;3.2590817868901;3.181400061;3.22024092394505;0.00054094494504886;0.077681725890097;0.0523511647859571;2060.49592722241;2057.37235000002;2058.93413861122;3.25957992179894;3.175800085;3.21769000339947;0.000754509847951113;0.0837798367989406;0.0566078220454925;3.21860029715539;0.000723619752352356;3.26028107805342;3.17683339133333
0.135;2026.92105000004;2036.29428750024;2031.60766875014;3.262900114;3.1742098621157;3.21855498805785;0.000814211322246017;0.0886902518842949;0.0594870893444749;2071.35296250025;2032.22088749985;2051.78692500005;3.259510293354;3.1825006864429;3.22100548989845;0.000764565953399021;0.0770096069110995;0.0518982112628202;2075.87276250019;2072.72587500002;2074.29931875011;3.260099888;3.176399946;3.218249917;0.000559913600529871;0.083699942;0.0565538392408751;3.2193478804745;0.000747583319106404;3.260836765118;3.1777034981862
0.136;2041.93528000004;2051.37794888913;2046.65661444458;3.263499975;3.175199986;3.2193499805;0.000794992442147535;0.0882999890000002;0.059225328862656;2086.69631777803;2047.2743755554;2066.98534666672;3.260400057;3.183500051;3.221950054;0.000944564101552192;0.0769000059999998;0.0518243491634407;2091.24959777797;2088.07940000002;2089.66449888899;3.260699987;3.177299976;3.2189999815;0.000750064500000036;0.0834000110000002;0.0563511837891265;3.2201143806034;0.000766500128904113;3.26153333966667;3.178666671
0.137;2056.94951000004;2066.46161027802;2061.70556013903;3.264100075;3.176100016;3.2201000455;0.000750064999999633;0.0880000590000001;0.0590241572307345;2102.03967305581;2062.32786361096;2082.18376833338;3.26096846648555;3.184499979;3.22273422274278;0.000784168742776092;0.0764684874855526;0.0515335407834881;2106.62643305575;2103.43292500002;2105.02967902788;3.261399984;3.17830571898938;3.21985285149469;0.000852869994690142;0.0830942650106201;0.0561445993027007;3.22088991619648;0.000775535593075194;3.26215617516185;3.17963523799646
0.138;2071.96374000004;2081.54527166691;2076.75450583347;3.264800072;3.176700115;3.2207500935;0.000650048000000236;0.0880999569999998;0.0590911616773908;2117.38302833359;2077.38135166651;2097.38219000005;3.261699915;3.18528365874888;3.22349178687444;0.000757564131665056;0.0764162562511177;0.0514983411798549;2122.00326833353;2118.78645000002;2120.39485916677;3.26238594297132;3.179199934;3.22079293848566;0.000940086990969924;0.0831860089713201;0.0562065882728334;3.22167322576064;0.000783309564166945;3.26296197665711;3.18039456924963
0.139;2086.97797000004;2096.6289330558;2091.80345152792;3.265399933;3.1777454543932;3.2215726936966;0.000822600196601186;0.0876544786067974;0.0587923665740458;2132.72638361137;2092.43483972206;2112.58061166672;3.262300014;3.186000109;3.2241500615;0.000658274625558786;0.0762999049999999;0.0514199299003612;2137.38010361131;2134.13997500002;2135.76003930566;3.263200045;3.18007939557863;3.22163972028931;0.000846781803653052;0.0831206494213732;0.0561624265519023;3.22246437024953;0.000791144488882178;3.26363333066667;3.18127498632394
0.14;2101.99220000004;2111.71259444469;2106.85239722236;3.266000032;3.178600073;3.2223000525;0.000727358803398914;0.0873999589999999;0.0586216529920251;2148.06973888915;2107.48832777762;2127.77903333339;3.26314348301221;3.187000036;3.2250717595061;0.000921698006104865;0.0761434470122091;0.0513144899425453;2152.75693888909;2149.49350000002;2151.12521944455;3.263799906;3.181099892;3.222449899;0.000810178710686671;0.0827000139999998;0.0558782143119539;3.22325779015573;0.00079341990620474;3.26431447367074;3.18223333366667
0.141;2117.00643000004;2126.79625583358;2121.90134291681;3.26670689366164;3.179500103;3.22310349833082;0.000803445830817928;0.0872067906616358;0.058492089460987;2163.41309416693;2122.54181583317;2142.97745500005;3.2636850186802;3.187599897;3.2256424578401;0.000570698333997033;0.0760851216802036;0.0512751834128303;2168.13377416687;2164.84702500002;2166.49039958344;3.264499903;3.1822505945134;3.2233752487567;0.000925349756698779;0.0822493084866029;0.0555736845053547;3.22402847730483;0.000770687149100002;3.26496393844728;3.1831168648378
0.142;2132.02066000004;2141.87991722247;2136.95028861125;3.26736019244301;3.18039920055391;3.22387969649846;0.000776198167643738;0.0869609918890943;0.0583272251920027;2178.75644944471;2137.59530388873;2158.17587666672;3.264800072;3.188199997;3.2265000345;0.000857576659897941;0.076600075;0.0516222200651812;2183.51060944465;2180.20055000001;2181.85557972233;3.26518944444875;3.182899952;3.22404469822438;0.000669449467676664;0.0822894924487501;0.0556008357468135;3.22478177918443;0.000753301879599988;3.26578323629725;3.1838330498513
0.143;2147.03489000004;2156.96357861136;2151.9992343057;3.26815522256932;3.18153541696187;3.22484531976559;0.00096562326713201;0.086619805607453;0.0580983817916526;2194.09980472249;2152.64879194428;2173.37429833339;3.265399933;3.189100027;3.22724998;0.00074994549999996;0.076299906;0.05141993057428;2198.88744472243;2195.55407500002;2197.22075986122;3.26593912730688;3.18379394122251;3.2248665342647;0.000821836040320267;0.0821451860843778;0.0555033317493539;3.22553336397021;0.00075158478577908;3.26649809429207;3.18480979506146
0.144;2162.04912000004;2172.04724000025;2167.04818000015;3.26880002;3.182300091;3.2255500555;0.000704735734406547;0.0864999289999999;0.0580179771213944;2209.44316000027;2167.70227999984;2188.57272000005;3.266000032;3.189699888;3.22784996;0.000599980000000055;0.0763001440000002;0.0514200909669217;2214.26428000021;2210.90760000002;2212.58594000011;3.26638990197318;3.18455316676397;3.22547153436857;0.000605000103876652;0.0818367352092135;0.0552949196430737;3.22627619809289;0.000742834122679614;3.26706331799106;3.18551771525465
0.145;2177.06335000004;2187.13090138914;2182.09712569459;3.26970005;3.182899952;3.226300001;0.00074994549999996;0.0868000979999999;0.0582193090574536;2224.78651527805;2182.75576805539;2203.77114166672;3.26670828766341;3.190399885;3.22855408633171;0.000704126331705357;0.0763084026634102;0.0514256566343182;2229.64111527799;2226.26112500002;2227.951120139;3.266900063;3.185100079;3.226000071;0.000528536631427823;0.0817999839999999;0.0552700878220698;3.2269974461175;0.000721248024614152;3.2677694668878;3.18613330533333
0.146;2192.07758000004;2202.21456277803;2197.14607138904;3.270299911;3.18354328811648;3.22692159955824;0.000621598558237402;0.0867566228835246;0.0581901490530215;2240.12987055583;2197.80925611095;2218.96956333339;3.267199993;3.19134822085808;3.22927410692904;0.000720020597334337;0.0758517721419212;0.0511179248041759;2245.01795055576;2241.61465000001;2243.31630027789;3.26789999;3.186000109;3.2269500495;0.000949978500000004;0.081899881;0.0553375855854333;3.22770185064711;0.000704404529604741;3.26846663133333;3.18696387265818
0.147;2207.09181000004;2217.29822416692;2212.19501708348;3.270999908;3.184499979;3.2277499435;0.000828343941762455;0.0864999289999999;0.0580179771213944;2255.47322583361;2212.8627441665;2234.16798500005;3.268199921;3.19204258716474;3.23012125408237;0.00084714715333023;0.0761573338352597;0.0513238485317572;2260.39478583354;2256.96817500002;2258.68148041678;3.26850009;3.18659997;3.22755003;0.000599980499999653;0.0819001199999998;0.0553377470714182;3.22838926183309;0.000687411185983589;3.26923330633333;3.18771417872158
0.148;2222.10604000004;2232.38188555581;2227.24396277793;3.271600008;3.185100079;3.2283500435;0.00060009999999977;0.0864999289999999;0.0580179771213944;2270.81658111139;2227.91623222205;2249.36640666672;3.26870470724488;3.1927382466646;3.23072147695474;0.000600222872367162;0.0759664605802777;0.0511952154831181;2275.77162111132;2272.32170000002;2274.04666055567;3.269099951;3.18729183497955;3.22819589298977;0.000645862989773427;0.0818081160204538;0.0552755824134216;3.22908921117562;0.000699949342527706;3.26980155541496;3.18837672021471
0.149;2237.12027000004;2247.4655469447;2242.29290847237;3.272200108;3.18569994;3.228950024;0.000599980500000097;0.0865001679999997;0.058018137425532;2286.15993638917;2242.96972027761;2264.56482833339;3.269399881;3.1932338726891;3.23131687684455;0.000595399889815162;0.0761660083108957;0.0513296944227728;2291.1484563891;2287.67522500002;2289.41184069456;3.269999981;3.187900066;3.2289500235;0.000754130510226769;0.0820999149999997;0.0554727432738185;3.22978699098266;0.000697779807043997;3.27053332333333;3.1889446262297
0.15;2252.13450000004;2262.54920833359;2257.34185416682;3.272799969;3.18659997;3.2296999695;0.00074994549999996;0.0861999989999997;0.0578168054894729;2301.50329166695;2258.02320833316;2279.76325000005;3.269999981;3.194099903;3.232049942;0.000733065155447576;0.0759000779999996;0.0511504790234265;2306.52529166688;2303.02875000002;2304.77702083345;3.27079518687189;3.188499928;3.22964755743594;0.000697533935943628;0.0822952588718864;0.055604731966563;3.23047029380539;0.000683302822727327;3.2711983789573;3.189733267
0.151;2267.14873000004;2277.63286972249;2272.39079986126;3.27374098912329;3.187299967;3.23052047806165;0.000820508561645727;0.086441022123291;0.0579784665938749;2316.84664694473;2273.07669638872;2294.96167166672;3.270699978;3.194400072;3.232550025;0.000500083000000373;0.076299906;0.05141993057428;2321.90212694466;2318.38227500002;2320.14220097234;3.271600008;3.189399958;3.230499983;0.000852425564056514;0.08220005;0.0555404018474935;3.2311430883729;0.000672794567506241;3.27201365837443;3.19036666566667
0.152;2282.16296000004;2292.71653111138;2287.43974555571;3.274399996;3.187900066;3.231150031;0.000629552938354649;0.08649993;0.0580179777921231;2332.1900022225;2288.13018444427;2310.16009333339;3.27141501055924;3.194999933;3.23320747177962;0.000657446779621651;0.0764150775592434;0.0514975468374039;2337.27896222244;2333.73580000002;2335.50738111123;3.272200108;3.190099955;3.2311500315;0.000650048499999833;0.0821001529999998;0.05547290408413;3.2318106023292;0.000667513956300603;3.27267170485308;3.19099998466667
0.153;2297.17719000004;2307.80019250027;2302.48869125016;3.275000095;3.188499928;3.2317500115;0.000599980499999653;0.0865001670000001;0.0580181367548036;2347.53335750029;2303.18367249982;2325.35851500005;3.27244227273175;3.195600033;3.23402115286588;0.000813681086254459;0.0768422397317527;0.0517854193972258;2352.65579750022;2349.08932500002;2350.87256125012;3.2727478477974;3.190700054;3.2317239508987;0.000573919398698219;0.082047793797396;0.0554375263543959;3.23247170935192;0.000661107022720042;3.27339673850972;3.191600005
0.154;2312.19142000004;2322.88385388916;2317.5376369446;3.275599957;3.189399958;3.2324999575;0.000749946000000001;0.0861999989999997;0.0578168054894729;2362.87671277806;2318.23716055538;2340.55693666672;3.273099899;3.19630003;3.2346999645;0.000678811634123644;0.0767998689999998;0.0517568649703682;2368.032632778;2364.44285000002;2366.23774138901;3.273400068;3.191299915;3.2323499915;0.000626040601301892;0.0821001529999998;0.05547290408413;3.23311620546223;0.000644496110313586;3.274033308;3.192333301
0.155;2327.20565000004;2337.96751527805;2332.58658263905;3.276200056;3.190099955;3.2331500055;0.000650047999999792;0.086100101;0.0577498010428165;2378.22006805584;2333.29064861094;2355.75535833339;3.27366561210031;3.1966047099533;3.2351351610268;0.000435196526804127;0.077060902147013;0.0519327800795821;2383.40946805578;2379.79637500002;2381.6029215279;3.274100065;3.191900015;3.23300004;0.000650048499999833;0.08220005;0.0555404018474935;3.23374440744742;0.000628201985187982;3.27465524436677;3.1928682266511
0.156;2342.21988000004;2353.05117666694;2347.63552833349;3.276900053;3.190700054;3.2338000535;0.000650048000000236;0.0861999989999997;0.0578168054894729;2393.56342333362;2348.34413666649;2370.95378000006;3.274399996;3.19730036964336;3.23585018282168;0.000715021794876591;0.0770996263566395;0.0519588770471267;2398.78630333356;2395.14990000002;2396.96810166679;3.274699926;3.192199945;3.2334499355;0.000449895500000075;0.0824999809999998;0.0557430572992421;3.23437233077105;0.000627923323633262;3.275333325;3.19340012288112
0.157;2357.23411000004;2368.13483805583;2362.68447402794;3.277800083;3.191299915;3.234549999;0.00074994549999996;0.0865001679999997;0.058018137425532;2408.9067786114;2363.39762472204;2386.15220166672;3.27486378450503;3.197799921;3.23633185275252;0.000481669930835871;0.0770638635050331;0.0519347757940172;2414.16313861134;2410.50342500002;2412.33328180568;3.275300026;3.192800045;3.2340500355;0.000600100000000214;0.0824999810000002;0.0557430572992424;3.23497742618424;0.000605095413184653;3.27598796450168;3.193966627
0.158;2372.24834000005;2383.21849944472;2377.73341972238;3.278399944;3.1917256045012;3.2350627742506;0.000512775250599784;0.0866743394988005;0.0581349592327803;2424.25013388918;2378.4511127776;2401.35062333339;3.275599957;3.198400021;3.236999989;0.000668136247483631;0.077199936;0.0520264775877817;2429.53997388911;2425.85695000002;2427.69846194457;3.275899887;3.193500042;3.2346999645;0.000649928999999716;0.0823998449999999;0.0556753980498938;3.23558536435976;0.000607938175527512;3.27663326266667;3.19454188916707
0.159;2387.26257000005;2398.30216083361;2392.78236541683;3.279000044;3.192199945;3.2355999945;0.000537220249400505;0.086800099;0.0582193097281822;2439.59348916696;2393.50460083315;2416.54904500006;3.276200056;3.199399948;3.237800002;0.000800013000000099;0.076800108;0.0517570260369286;2444.91680916689;2441.21047500002;2443.06364208346;3.276499987;3.19408786815185;3.23529392757592;0.000593963075924187;0.082412118848151;0.0556836911647828;3.23619671758453;0.000611353224770017;3.27723336233333;3.19522925371728
0.16;2402.27680000005;2413.3858222225;2407.83131111127;3.279599905;3.192800045;3.236199975;0.000599980499999653;0.0867998600000002;0.0582191494240447;2454.93684444474;2408.55808888871;2431.74746666672;3.276900053;3.199700117;3.238300085;0.000500082999999485;0.077199936;0.0520264775877817;2460.29364444467;2456.56400000002;2458.42882222235;3.2770040458829;3.194400072;3.23570205894145;0.000408131365524866;0.0826039738828981;0.0558133225424561;3.2367918696582;0.000595152073668448;3.27783466796097;3.19563341133333
0.161;2417.29103000005;2428.46948361139;2422.88025680572;3.280299902;3.193500042;3.236899972;0.000699996999999897;0.0867998599999997;0.0582191494240444;2470.28019972252;2423.61157694426;2446.94588833339;3.277499914;3.20027309393829;3.23888650396915;0.000586418969145797;0.0772268200617088;0.0520445952586819;2475.67047972245;2471.91752500002;2473.79400236124;3.278100014;3.19496026443386;3.23653013921693;0.00082808027547987;0.083139749566143;0.0561753320150481;3.23739693169712;0.00060506203891908;3.27863327666667;3.19624446679072
0.162;2432.30526000005;2443.55314500028;2437.92920250017;3.280900002;3.19394864618527;3.23742432409264;0.000524352092637237;0.0869513558147261;0.0583207620012383;2485.6235550003;2438.66506499982;2462.14431000006;3.278100014;3.200900078;3.239500046;0.000613542030854397;0.077199936;0.0520264775877817;2491.04731500023;2487.27105000002;2489.15918250012;3.279000044;3.19539846430867;3.23719925415433;0.000669114937406068;0.0836015796913303;0.0564873784278931;3.23801551497192;0.000618583274798468;3.27933335333333;3.19674906283131
0.163;2447.31949000005;2458.63680638917;2452.97814819461;3.28146627780762;3.19433046392983;3.23789837086873;0.000474046776088421;0.0871358138777985;0.0584444833014394;2500.96691027808;2453.71855305537;2477.34273166673;3.278700113;3.201499939;3.240100026;0.0005999800000005;0.0772001740000001;0.0520266379804234;2506.42415027801;2502.62457500002;2504.52436263902;3.279299974;3.195899963;3.2375999685;0.000400714345665243;0.0834000110000002;0.0563511837891265;3.23860865773021;0.000593142758289478;3.27982212160254;3.19724345530994
0.164;2462.33372000005;2473.72046777806;2468.02709388906;3.282099962;3.194700003;3.2383999825;0.000501611631274379;0.0873999590000003;0.0586216529920254;2516.31026555586;2468.77204111092;2492.54115333339;3.27947651413961;3.202100039;3.24078827656981;0.000688250569806037;0.0773764751396127;0.052145450608568;2521.80098555579;2517.97810000002;2519.8895427779;3.280299902;3.19659996;3.238449931;0.000849962499999801;0.083699942;0.0565538392408751;3.23922926849252;0.000620610762307905;3.28062545937987;3.19780000066667
0.165;2477.34795000005;2488.80412916696;2483.0760395835;3.282799959;3.195300102;3.2390500305;0.000650048000000236;0.0874998570000001;0.0586886574386817;2531.65362083364;2483.82552916648;2507.73957500006;3.28059571229593;3.202800035;3.24169787364797;0.000909597078159408;0.0777956772959314;0.052427958764928;2537.17782083357;2533.33162500002;2535.25472291679;3.280600071;3.19741007374683;3.23900507237341;0.000555141373414614;0.0831899972531711;0.0562092830494994;3.23982145984037;0.000592191347856375;3.28133191409864;3.19850340358228
0.166;2492.36218000005;2503.88779055585;2498.12498527795;3.283400059;3.195600033;3.239500046;0.00045001549999979;0.087800026;0.0588899893747409;2546.99697611142;2498.87901722203;2522.93799666673;3.280900002;3.203399897;3.2421499495;0.000452075852034106;0.0775001049999999;0.0522287670786829;2552.55465611135;2548.68515000002;2550.61990305568;3.281199932;3.197799921;3.2394999265;0.000494854126585231;0.0834000109999997;0.0563511837891262;3.24043165837681;0.000610198536431295;3.281833331;3.19893328366667
0.167;2507.37641000005;2518.97145194474;2513.17393097239;3.28426794974326;3.19630003;3.24028398987163;0.000783943871629944;0.0879679197432588;0.0590026005117421;2562.3403313892;2513.93250527759;2538.13641833339;3.28176391905794;3.20393793809863;3.24285092857828;0.000700979078284814;0.077825980959302;0.0524483809692052;2567.93149138913;2564.03867500002;2565.98508319457;3.281800032;3.198400021;3.2401000265;0.000600100000000214;0.0834000110000002;0.0563511837891265;3.24104602802591;0.000614369649108326;3.2826106336004;3.19954599636621
0.168;2522.39064000005;2534.05511333362;2528.22287666684;3.284600019;3.19720006;3.2409000395;0.000616049628370252;0.0873999589999999;0.0586216529920251;2577.68368666698;2528.98599333314;2553.33484000006;3.282099962;3.2043321995633;3.24321608078165;0.000365152203362751;0.077767762436705;0.0524091464203438;2583.30832666691;2579.39220000002;2581.35026333346;3.2825513398334;3.19872168658541;3.24063651320941;0.000536486709405093;0.0838296532479954;0.0566414817038396;3.24164896328449;0.000602935258580573;3.28308377361113;3.20008464871623
0.169;2537.40487000005;2549.13877472252;2543.27182236128;3.285900116;3.19761575465427;3.24175793532714;0.000857895827137245;0.088284361345726;0.0592148469478311;2593.02704194476;2544.0394813887;2568.53326166673;3.282799959;3.204900026;3.2438499925;0.000633911718352476;0.0778999330000003;0.0524982186295364;2598.68516194469;2594.74572500002;2596.71544347235;3.28309989;3.1995598413698;3.2413298656849;0.000693352475495068;0.0835400486301996;0.0564458035156966;3.24223803256679;0.000589069282299182;3.28393332166667;3.20069187400802
0.17;2552.41910000005;2564.22243611141;2558.32076805573;3.286200047;3.19810009;3.2421500685;0.000392133172862685;0.0880999569999998;0.0590911616773908;2608.37039722254;2559.09296944425;2583.7316833334;3.283400059;3.205600023;3.244500041;0.000650048500000278;0.0778000359999997;0.0524308961769424;2614.06199722247;2610.09925000002;2612.08062361124;3.283699989;3.200000048;3.2418500185;0.000520152815099983;0.0836999409999999;0.0565538385652015;3.24286040530094;0.000622372734144339;3.284433365;3.201233387
0.171;2567.43333000005;2579.3060975003;2573.36971375017;3.286799908;3.198699951;3.2427499295;0.000599860999999979;0.0880999569999998;0.0590911616773908;2623.71375250032;2574.14645749981;2598.93010500006;3.28399992;3.206199884;3.245099902;0.000599860999999535;0.0778000359999997;0.0524308961769424;2629.43883250024;2625.45277500002;2627.44580375013;3.284300089;3.200599909;3.242449999;0.000599980499999653;0.0837001799999997;0.0565540000511863;3.24346210331614;0.000601698015198604;3.28503330566667;3.201833248
0.172;2582.44756000005;2594.38975888919;2588.41865944462;3.287400007;3.19907785668938;3.24323893184469;0.000489002344689293;0.088322150310622;0.0592401930877195;2639.0571077781;2589.19994555536;2614.12852666673;3.284600019;3.207099915;3.245849967;0.000750065000000077;0.0775001039999998;0.0522287664047642;2644.81566777802;2640.80630000002;2642.81098388902;3.28489995;3.20116911520997;3.24303453260498;0.000584533604984117;0.0837308347900314;0.0565747126828321;3.24407557137437;0.000613468058229039;3.28563332533333;3.20244896229978
0.173;2597.46179000005;2609.47342027808;2603.46760513906;3.288000107;3.19983903483404;3.24391957091702;0.000680639072331957;0.0881610721659576;0.0591321533676881;2654.40046305588;2604.25343361091;2629.3269483334;3.285200119;3.207700014;3.2464500665;0.000600099500000173;0.0775001050000004;0.0522287670786832;2660.1925030558;2656.15982500002;2658.17616402791;3.285900116;3.201800108;3.243850112;0.000815579395016197;0.0841000080000001;0.0568241532662988;3.24467256070421;0.000596989329843201;3.28636678066667;3.20311305227801
0.174;2612.47602000005;2624.55708166697;2618.51655083351;3.28850328318869;3.200299978;3.24440163059434;0.000482059677321622;0.0882033051886859;0.0591604802643081;2669.74381833366;2619.30692166647;2644.52537000006;3.285900116;3.208300114;3.247100115;0.000650048500000278;0.0776000020000001;0.0522960895312766;2675.56933833358;2671.51335000002;2673.5413441668;3.28631885708635;3.20241885826312;3.24436885767474;0.000518745674736198;0.0838999988232234;0.0566890123503095;3.24526554803414;0.000592987329927741;3.28690741875834;3.20367298342104
